id,slug,name,category,status,city,area,rating,reviews_count,authority_score,website,google_maps_url
google-ChIJsRSsUrjFlxIRBuu5SS6yaKc,monkafe,MonKafe,cafe,draft,,Inca,4.9,71,150.1466,https://linktr.ee/monkafe.inca,https://maps.google.com/?cid=12063087513787034374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJj3iMtofllxIR-dAe3aIg_Dk,campo,CAMPO,cafe,draft,Sóller,Port de Sóller,4.9,61,148.8478,http://camposoller.eu/,https://maps.google.com/?cid=4178250438159552761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ22lJRG8nmBIRLP9rNyJsxUk,lehne-burger-american-eatery-bar-peguera-spain,"Lehne Burger American Eatery & Bar Peguera, Spain",cafe,draft,,Peguera,4.9,46,146.442,https://ordermylehneburger.com/,https://maps.google.com/?cid=5315773829395250988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJO7hSxyOplxIRYtoW4D5ZZGg,salma-restaurant,Salma Restaurant,cafe,draft,,Colonia de Sant Jordi,4.9,86,151.7904,https://hotelcoto.es/,https://maps.google.com/?cid=7522235404198009442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJp93k-DeTlxIRg6_QOgUuXU0,che-gelats-avda-argentina-palma,CHE GELATS! Avda. Argentina - Palma,cafe,published,Palma,Palma,4.9,871,171.8103,https://www.instagram.com/chegelats/,https://maps.google.com/?cid=5574662513751011203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJHwDCNlCSlxIRGHIT0vHtK20,mistral-coffee-banc,Mistral Coffee Banc,cafe,published,Palma,Palma,4.9,878,171.8798,http://mistralcoffee.com/,https://maps.google.com/?cid=7866642797000094232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJdcTOulYtlhIRhcovgUiPdQI,manjares,Manjares,cafe,published,Alcúdia,Port d'Alcúdia,4.9,487,156.7684,,https://maps.google.com/?cid=177205301918812805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJPZQJM_xAlhIRh3LgZFgoKqQ,tapearte-sillot,Tapearte Sillot,cafe,published,,S'Illot,4.9,1086,173.7246,https://tapearte-sillot-bardetapas.localo.site/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,https://maps.google.com/?cid=11829311731356693127&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJYYoHEE2TlxIRrILhnnUmINo,la-mesa-con-live-healthy,LA MESA CON LIVE HEALTHY,cafe,published,Palma,Palma,4.9,192,158.7111,https://lamesapalma.com/es/,https://maps.google.com/?cid=15717604986141639340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJjx11ZX9AlhIRNlwtOfgYZzs,cafe-del-parc,Cafe del Parc,cafe,published,,Cala Millor,4.9,610,158.7208,,https://maps.google.com/?cid=4280417425229175862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJVcvwC81BlhIR6KmRa2hpdZE,kaotikobar,Kaotikobar,cafe,published,,S'Illot,4.9,620,158.8618,,https://maps.google.com/?cid=10481399604976921064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ28eDewCJlxIRj2hmBFwtXCE,cafe-des-teix,Café Des Teix,cafe,published,,Santa Ponça,4.9,243,160.7478,https://www.thefork.es/restaurante/cafe-d-es-teix-r840536?,https://maps.google.com/?cid=2403846174343063695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJOQiIreKTlxIRGPcsh9I_RKo,acai-san-mallorca,Açai San Mallorca,cafe,published,Palma,Palma,4.9,252,161.0624,https://açaisan.es/,https://maps.google.com/?cid=12269001458307626776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ5TKPXwDplxIRt8uPxFayDIw,pruna-gelateria-artesana,Pruna Gelateria Artesana,cafe,published,,Fornalutx,4.9,259,161.2995,https://www.instagram.com/pruna.gelateria.artesana?igsh=NnhlMjQwNzNsbnIx,https://maps.google.com/?cid=10091636950765128631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJQ4TNSlnVlxIRxP1AD2Zcq2Y,tirano-street-food-restaurant,Tirano Street Food - Restaurant,cafe,published,Pollença,Port de Pollença,4.9,266,161.5302,http://tiranostreetfood.com/,https://maps.google.com/?cid=7398108406298508740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJIV2-fyWTlxIR84fx52WqicU,maui-cafe-brunch,MAUI café & brunch,cafe,published,Palma,Palma,4.8,285,155.1273,http://instagram.com/maui.cafebrunch,https://maps.google.com/?cid=14234095451940947955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJBylJ2EeTlxIRgSPXhSp21b8,xo-bruncherie,XO Bruncherie,cafe,draft,Palma,Palma,4.8,482,149.6789,,https://maps.google.com/?cid=13823084556289778561&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJL65sQQBBlhIRpXfUE8pvQHE,pub-57-tapas-cocktails,Pub 57 Tapas & Cocktails,cafe,draft,,S'Illot,4.8,295,150.4258,,https://maps.google.com/?cid=8160645438502107045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJO7xvZvxAlhIRTgGeUgNRqVY,can-mateu,can Mateu,cafe,draft,,S'Illot,4.8,106,151.5877,https://www.facebook.com/CanMateuSIllot,https://maps.google.com/?cid=6244611433038741838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJkd68ZEnvlxIRw9NpKKowWsU,roseta-valldemossa,Roseta Valldemossa,cafe,draft,,Valldemossa,4.8,92,145.3697,https://www.instagram.com/roseta_valldemossa/,https://maps.google.com/?cid=14220732280756360131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJHdZdwCMXlhIR_zXXlVKi0rE,el-olivo,El Olivo,cafe,draft,,Cala Ratjada,4.8,63,137.1236,,https://maps.google.com/?cid=12813482365407409663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJSzTXpTZBlhIRk3JL42FzIxs,qu4tro-restaurant,QU4TRO Restaurant,cafe,draft,,S'Illot,4.8,305,150.7144,,https://maps.google.com/?cid=1955533527471321747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJlYpN4DqJlxIRTYmk89JN-OY,santa-ruta,Santa Ruta,cafe,draft,,Santa Ponça,4.8,71,148.1466,https://www.instagram.com/santaruta.santaponsa?igsh=MWt6d2t5cHF3MGNnYg==,https://maps.google.com/?cid=16643137991373785421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJu2AKlfEnmBIRl6GccVDCwTQ,paris-plage-paguera,Paris plage paguera,cafe,draft,,Calvià,4.8,29,130.5424,,https://maps.google.com/?cid=3801533211236671895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJhQ46JhSTlxIRCNWjVFYGAvw,a-matcha-a-day,A Matcha A Day,cafe,published,Palma,Palma,4.8,326,156.291,https://www.amatchaaday.com/,https://maps.google.com/?cid=18159083615368238344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJC5k7T2OTlxIR3-mjtBJf1Ns,umai-cafe-coffee-shop-and-brunch,Umai Café | coffee shop and brunch,cafe,published,Palma,Palma,4.8,463,164.3304,https://www.instagram.com/umaicafe.palma/,https://maps.google.com/?cid=15840390323313568223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ2SLvoxPrlxIRUV-5EFXvZjY,restaurante-cabra-blanca,Restaurante Cabra Blanca,cafe,published,,Santa Maria del Camí,4.8,156,154.918,http://cabrablanca.eu/,https://maps.google.com/?cid=3920083674304438097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJTSwCM_xAlhIRMGZCqVNSUeM,cafe-s-illot,Cafè s'Illot,cafe,published,,S'Illot,4.8,433,163.7498,https://cafesillot.com/,https://maps.google.com/?cid=16379963838998668848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJG5ARVJ2TlxIRU4MwNpoC2Go,plant-shack-santa-catalina,PLANT SHACK Santa Catalina,cafe,published,Palma,Palma,4.8,301,160.6001,http://www.plantshack.es/,https://maps.google.com/?cid=7698906424347231059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJNRBPRoWTlxIRAL5CYfDB1A8,cafesphere-specialty-coffee,CAFÉSPHÈRE Specialty Coffee,cafe,published,Palma,Palma,4.8,531,160.5182,https://www.instagram.com/cafespherepalma?igsh=MTI3NjgxM2U1eHcyYg==,https://maps.google.com/?cid=1140749843799653888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJYaY1B4_JlxIRSSx9EGpTwcc,mater-sineu-cafeteria,Mater Sineu Cafetería,cafe,published,,Sineu,4.8,112,152.0616,https://orgmater.com/,https://maps.google.com/?cid=14393877599061093449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ9w8-maDWlxIRtEYIQHSM2gM,olula-cafe,OLULA CAFÉ,cafe,published,Palma,Palma,4.8,821,159.2974,,https://maps.google.com/?cid=277688757955086004&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ_3Xt0UrplxIRecjw0FnJPwA,forn-de-barri-2,Forn de Barri,cafe,published,,Fornalutx,4.8,170,150.6599,https://www.instagram.com/forndebarri?igsh=MWp4bHF0aXJvdnphcA==,https://maps.google.com/?cid=17954311127484537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ3ZR6cA_plxIRdDsQQkUWX40,coccum-specialty-coffee-brunch,Coccum Specialty Coffee & Brunch,cafe,published,Sóller,Sóller,4.8,139,138.9226,,https://maps.google.com/?cid=10186885368852265844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJNYSyxTiTlxIRv7flZ4eHQkg,carmela-gelato-mallorca,Carmela Gelato Mallorca,cafe,published,Palma,Palma,4.8,140,153.9844,https://www.intagram.com/carmela.gelato.mallorca,https://maps.google.com/?cid=5206873134827157439&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ2RLSW_yTlxIRktlQYKuA0Nk,nano-coffee-lab,Nano Coffee Lab.,cafe,published,Palma,Palma,4.8,716,153.1104,,https://maps.google.com/?cid=15695186174929852818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJG_sh2-iNlxIR6yRKMiweczw,soda-pop-caffe,Soda Pop caffe,cafe,published,Palma,Palma,4.8,725,158.2187,,https://maps.google.com/?cid=4355858439768515819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJoTml0imTlxIR0-roxHQH1sc,casa-coffee-wine,Casa Coffee & Wine,cafe,published,Palma,Palma,4.8,36,132.364,,https://maps.google.com/?cid=14399705056664939219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJLXDPjxvFlxIRJkGgenW-51E,soma-cafe,Soma Café,cafe,published,,Inca,4.8,232,148.3471,,https://maps.google.com/?cid=5901895248470098214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJK0W5AJrplxIRMu2rey3UXdM,imperfectas-specialty-coffee,IMPERFECTAS Specialty Coffee,cafe,published,Sóller,Sóller,4.8,183,151.2964,https://www.instagram.com/imperfectas_soller/,https://maps.google.com/?cid=15230562806650367282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJT0LjR84tlhIRmRNmXsOf-pw,micelio-coffee-brunch,Micelio Coffee & Brunch,cafe,published,Alcúdia,Alcúdia,4.8,206,157.3194,https://linktr.ee/miceliocoffeebrunch,https://maps.google.com/?cid=11311529075545609113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJF5wX60CTlxIRdypShVQ2vDA,cafe-22,Café 22,cafe,published,Palma,Palma,4.8,282,160.0357,https://www.cafe22palma.com/,https://maps.google.com/?cid=3511741546084051575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJFd0vZbPvlxIRTJBNnan0Wmg,s-hortet,s'hortet,cafe,published,,Deià,4.8,526,155.4362,,https://maps.google.com/?cid=7519591537174220876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJEVfrtzkXlhIRKL_BSOwSfLs,cafe-xaloc,Café XaLoc,cafe,published,,Cala Ratjada,4.8,128,153.2118,https://www.instagram.com/cafexaloc/,https://maps.google.com/?cid=13509693788246884136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJbShWvx2TlxIRhELvwp8KNwA,surry-hills-coffee-brunch-palma,Surry Hills | Coffee & Brunch Palma,cafe,published,Palma,Palma,4.8,1271,168.0897,https://surryhillscoffee.com/surry-hills-brunch-palma/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_website,https://maps.google.com/?cid=15492805005623940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJGeUwSLNblhIR7g0iraBpS64,tiempo-libre,Tiempo Libre,cafe,published,,Portocolom,4.8,31,131.103,,https://maps.google.com/?cid=12559248124673134062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJPXQ2mRCJlxIRubLgz1VIGuY,plant-shack-palmanova,PLANT SHACK Palmanova,cafe,published,Palma,Palma,4.8,86,149.7904,https://www.plantshack.es/,https://maps.google.com/?cid=16580644511514931897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJA6nMsMK7lxIRUJNNlNRM8hE,cafe-77,CAFÈ 77,cafe,published,,Llucmajor,4.8,170,145.6599,,https://maps.google.com/?cid=1293180518913643344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJjb_eOgCTlxIR9Zj2ntCCJBg,batx-specialty-coffee,BATX. Specialty Coffee,cafe,published,Palma,Palma,4.8,130,153.3454,https://www.batxcafe.com/,https://maps.google.com/?cid=1739659188603623669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJJQeNJakzlhIROKZUATgAjL4,your-choice-specialty-coffee-brunch-bakery,Your Choice Specialty Coffee • Brunch • Bakery,cafe,published,,Can Picafort,4.8,333,156.4749,https://www.instagram.com/yourchoice_mallorca?igsh=MW5tenk2OW1iYnMxNA%3D%3D&utm_source=qr,https://maps.google.com/?cid=13730349604486293048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ-Q88pL7olxIRfMeVr9Rfcuc,bar-cafe-sa-picada-soller,Bar Café Sa Picada Sóller,cafe,published,Sóller,Sóller,4.8,592,166.4611,http://www.facebook.com/sapicada,https://maps.google.com/?cid=16677497737189902204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJmycMCwAtlhIRKITDHcf3bJo,casapueblo,Casapueblo,cafe,published,Alcúdia,Alcúdia,4.8,141,144.0458,,https://maps.google.com/?cid=11127541213895558184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJDc6m6BiXlxIRzjH8Obt1tQU,little-brunch-mallorca-playa-de-palma,Little Brunch Mallorca - Playa de Palma,cafe,published,Palma,Palma,4.8,955,165.6092,https://www.instagram.com/little_brunch_playadepalma,https://maps.google.com/?cid=411364387966431694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ5_DTa_GTlxIRAfMNDRXPRrM,vi-da-brunch-speciality-coffee-in-palma,VI&DA | Brunch | Speciality Coffee in Palma,cafe,published,Palma,Palma,4.8,374,162.4806,https://viandabrunch.com/,https://maps.google.com/?cid=12918240270479127297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJQeZWwkSSlxIRmj79SaCz0hw,iceberg-la-llonja,Iceberg La Llonja,cafe,published,Palma,Palma,4.8,261,159.366,http://www.iceberg-mallorca.com/,https://maps.google.com/?cid=2076919879188692634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJOQWml_RBlhIRBXyGRMEDz0k,pausa-cafe-bistro,Pausa Café & bistró,cafe,published,,Cala Millor,4.8,724,158.2068,,https://maps.google.com/?cid=5318473813561080837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ3c07RC4XlhIRaWlsjb-n3HY,diagon-cafe,Diagon Cafe,cafe,published,,Cala Ratjada,4.8,80,139.1697,,https://maps.google.com/?cid=8564905032505125225&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJD8v3U0NNlhIR1P2EFsfukwk,cafe-candela-cafe-y-mas,Café Candela Café y más,cafe,published,,Felanitx,4.8,361,162.1742,http://www.cafe-candela.es/,https://maps.google.com/?cid=690157706761534932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJwzTXA0QhmBIRE_0HyuCXW1k,bar-cafeteria-ca-na-valenta,Bar Cafeteria Ca Na Valenta,cafe,published,Andratx,Andratx,4.8,36,132.364,,https://maps.google.com/?cid=6438907083974245651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ-513ejaJlxIRKkbNOJyUFdY,bugambilia-street-palmanova,Bugambilia Street PalmaNova,cafe,published,,Palmanova,4.8,477,164.5886,https://bugambiliastreet.com/,https://maps.google.com/?cid=15426399497316288042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJwRW_pyzBlxIRuDPDYuQo4-o,deli-santa-maria,Deli - Santa Maria,cafe,published,,Santa Maria del Camí,4.8,472,164.4972,http://www.deli-caffe.com/,https://maps.google.com/?cid=16925416785963070392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJix6NUJfrlxIRrGCP3hZJd8c,the-border,The Border,cafe,published,,Santa Maria del Camí,4.8,113,152.1381,http://thebordermallorca.com/,https://maps.google.com/?cid=14373037098348273836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ3_X3v0-TlxIRptcg8mi5kGY,hotto-coffee-brunch-palma,HOTTO | Coffee & Brunch Palma,cafe,published,Palma,Palma,4.8,616,161.8057,https://surryhillscoffee.com/hotto-coffee-lab-palma/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_website,https://maps.google.com/?cid=7390610848904959910&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ2SYzTylblhIRygp92laI2lI,restaurante-tierra-del-fuego,Restaurante Tierra del Fuego,cafe,published,,Portocolom,4.8,317,161.0485,http://www.tierradelfuego.restaurant/,https://maps.google.com/?cid=5970234162647206602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJb6MGjiAtlhIRrg_VifxzJhg,smith-s-cafe-bar-restaurant,Smith's Cafe-Bar-Restaurant,cafe,published,Alcúdia,Port d'Alcúdia,4.8,2205,177.8682,http://www.smiths-alcudia.com/,https://maps.google.com/?cid=1740205834506669998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJE1vQX7AtlhIR4n11CMXKtUc,mana-mana,Maná & Maná,cafe,published,,Playa de Muro,4.8,246,158.8539,http://manaymana.com/,https://maps.google.com/?cid=5167259095076797922&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJL1luvGeSlxIRH1mdkl9Gxio,caffe-48-bistro,Caffè 48 Bistrò,cafe,published,Palma,Palma,4.8,211,157.5267,http://caffe48bistro.com/,https://maps.google.com/?cid=3082228371277306143&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJY0MoQ61RlhIRj3D9qlKDde4,el-baul-restaurant,El Baúl Restaurant,cafe,published,,Portocolom,4.8,1231,172.8052,https://www.elbaulmallorca.com/,https://maps.google.com/?cid=17182784344381288591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ-6NmeHOTlxIRxJpmpXN0Ozk,montys-cafe,Montys Cafe,cafe,published,Palma,Palma,4.8,945,170.5178,https://www.instagram.com/montys.cafe.palma?igsh=emVzYnNib2E4dHow&utm_source=qr,https://maps.google.com/?cid=4124017923832847044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJd1qsfNCTlxIR3LvjCQDziv4,noti-specialty-coffee-shop,Noti Specialty Coffee Shop,cafe,published,Palma,Palma,4.8,1083,166.7006,https://noti.coffee/,https://maps.google.com/?cid=18341739613911235548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJk1syDgAzlhIR703ys7j-2FQ,your-happy-day,YOUR HAPPY DAY,cafe,published,,Can Picafort,4.7,51,138.3201,https://www.instagram.com/yourhappydaycoffee?igsh=MXJ4NmNudTVkd3M3bg==&utm_source=qr,https://maps.google.com/?cid=6113916563401887215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJGbU62FytlxIRnA7ScTtPZdQ,origine-campos,Origine Campos,cafe,published,,Campos,4.7,331,149.4228,,https://maps.google.com/?cid=15304726025419755164&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJQ3gXFzHVlxIRyoO17Hgrm84,holibikes-tours-coffee,Holibikes Tours & Coffee,cafe,published,Pollença,Pollença,4.7,336,144.5526,,https://maps.google.com/?cid=14887540791570695114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJN7WJgYiJlxIR3zcI1Tj0GCw,gelato-coffee,Gelato & Coffee,cafe,published,,Santa Ponça,4.7,317,144.0485,,https://maps.google.com/?cid=3177558062039316447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJwXcJ2rCTlxIR9mumPRR8yh0,reverb-mallorca,Reverb Mallorca,cafe,published,Palma,Palma,4.7,113,145.1381,https://reverbmallorca.cc/,https://maps.google.com/?cid=2146664598770969590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJp0A_vydJlhIRYi2xcPTBEP0,sa-bakery-cafe,SA BAKERY CAFÈ,cafe,published,,Manacor,4.7,277,147.8809,,https://maps.google.com/?cid=18235288146829978978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJL23Z_qXplxIRGsc3BzSjLi0,el-petit-cafeteria-heladeria,El Petit Cafeteria & Heladeria,cafe,published,Sóller,Sóller,4.7,492,157.8569,http://www.elpetitsoller.com/,https://maps.google.com/?cid=3255719024490170138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
