category,name,rating,reviews_count,area,address,google_place_id,website,google_maps_url,possible_existing_slug,possible_existing_place_id
hotel,Hotel Can Riera by CheelHotels,4.6,141,Moscari,"Carrer del, C/ Pg. de sa Creu, 4 i, 6, 07316 Moscari, Illes Balears",ChIJI5sTXmjFlxIRBZa7zUbc67c,http://hotelcanriera.net/,https://maps.google.com/?cid=13252928525125260805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Alaró Natura Rural Suites,4.8,130,Alaró,"Carrer de Can Barbut, 5, 07340 Alaró, Illes Balears",ChIJC1aH9RzClxIRRY-uaMeiMmA,http://www.alaronatura.com/,https://maps.google.com/?cid=6931781753815076677&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Agroturismo Finca Dalt Murada,4.4,130,Binissalem,"Camino del Raiger, 07350 Binissalem, Illes Balears",ChIJVQ4adXnBlxIRu39g7d-jF9A,https://www.fincadaltmurada.com/,https://maps.google.com/?cid=14994633666508914619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hostal San Francisco,4,127,Cala d'Or,"Av. Tagomago, 18, 07660 Cala d'Or, Illes Balears",ChIJqTrJm8RQlhIRtUEqBDQcrDE,https://hsanfranciscocalador.com/es/,https://maps.google.com/?cid=3579266813586457013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Agroturisme Son Pons,4.7,125,Búger,"Ctra. Búger, 07311 Búger, Illes Balears",ChIJSV3LhxXOlxIRef4yYYLiuVc,http://www.sonpons.com/,https://maps.google.com/?cid=6321332601595559545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Hoposa Daina,4.1,123,Port de Pollença,"Carrer Atilio Boveri, 2, 07470 Port de Pollença, Illes Balears",ChIJxVmJ0xHVlxIRv-N7XLB6oPc,https://www.hoposa.es/hotels/daina?utm_source=google&utm_medium=mybusiness&utm_campaign=boton,https://maps.google.com/?cid=17843396621526361023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,FINCA CAN GRAU,4.9,121,Sencelles,"Camí de Son Lluny, 07140, Illes Balears",ChIJqSTA8a_HlxIRxIP7Fm5IMeI,http://finca-cangrau.com.es/,https://maps.google.com/?cid=16298888164099720132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Cas Cabo Nou Agroturisme,4.9,121,Manacor,"Crta. Manacor - Sant Llorenç Km.5 (rotonda) Cami Son Joi, parcela 610, Sant, 07530 Sant Llorenç des Cardassar, Illes Balears",ChIJ-7SThZJHlhIRD8-gLsoOpMw,https://www.cascabonou.com/de?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=cascabonou,https://maps.google.com/?cid=14745927341446319887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Finca Sestelrica,4.7,121,Artà,"Camí de s'Estelrica s/n, 07570, Camí de Sestelrica, 07570, Illes Balears",ChIJge1DTLE-lhIRKQLdpdLG-rw,http://www.fincasestelrica.com/,https://maps.google.com/?cid=13617415031336272425&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,"The Lodge Mallorca, member of Small Luxury Hotels",4.3,120,Pollença,"Vía de servicio a Pollensa Km1 Salida 37, Ma-13, 07420 Sa Pobla, Illes Balears",ChIJN_TytqXRlxIRE3ukhWkS45w,https://www.unicohotels.com/es/the-lodge-mallorca/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,https://maps.google.com/?cid=11304899734053092115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Son Corb Boutique Hotel,4.5,119,Cala Bona,"Camino Punta Rotja, 07559 Son Servera, Illes Balears",ChIJB13GOj8_lhIR1PG9KwDJveg,http://www.soncorb.com/,https://maps.google.com/?cid=16770781589968646612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Villa Singala,4.6,118,Port de Pollença,"Carrer del Far, 0, 07470 Port de Pollença, Illes Balears",ChIJAQp_MjLVlxIRCPbOMMSJ6Q0,https://www.hotelvillasingala.com/,https://maps.google.com/?cid=1002483867792111112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Ca Sa Padrina Petit Hotel,4.8,116,Artà,"Carrer d'Es Convent, Numero 5, 07570 Artà, Illes Balears",ChIJR9rvvC09lhIRP2pX_nmOhoY,https://ca-padrina-petit-hotel.alojados.top/,https://maps.google.com/?cid=9693591902570900031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Can Xim,4.5,113,Alaró,"Plaça de la Vila, 8, 07340 Alaró, Illes Balears",ChIJBWfiphzClxIRSY-fsY4xVrU,http://canxim.com/,https://maps.google.com/?cid=13066685857797214025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Rural Es Migjorn,4.9,112,Campos,"Poligono 18, Parcela 477, Direccion 5,2km Campos-Colonia, 07630 Campos, Illes Balears",ChIJ9y4WouGtlxIRUmAWNGZ6vRg,http://www.hotel-migjorn.com/,https://maps.google.com/?cid=1782715606887718994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Juz de Yartan Arthotel,5,108,Artà,"Carrer de Rafel Blanes, 27, 07570 Artà, Illes Balears",ChIJA8Mbg249lhIRSQQSKEDzCrI,https://www.yartanhotels.com/es/juz-yartan/,https://maps.google.com/?cid=12829333945394005065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Agroturisme Ca'n Gaià,4.8,103,Portocolom,"Sexta Vuelta, 170, 07669 Portocolom, Illes Balears",ChIJ5zy2uTlQlhIRKrDNNgg0MhY,http://www.cangaia.com/,https://maps.google.com/?cid=1599398027553779754&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Can Tem,4.8,102,Alcúdia,"Carrer de l'Església, 14, 07400 Alcúdia, Illes Balears",ChIJW-uXKZ8slhIRBCbHHRuUukc,https://www.hotelcantem.com/?utm_source=google&utm_medium=mybusiness&utm_campaign=boton,https://maps.google.com/?cid=5168606366545683972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Desbrull,4.7,102,Pollença,"Carrer del Marquès Desbrull, 7, 07460 Pollença, Illes Balears",ChIJP3Y1xqDWlxIRJ6YVeRozgfA,http://www.desbrull.com/,https://maps.google.com/?cid=17330189029892007463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Fincahotel Los Naranjos,4.7,99,Palma,"Camí del Destre, 61, Nord, 07120 Palma, Illes Balears",ChIJzZDtwhvtlxIRAmIxeFMt0dw,https://los-naranjos.es/,https://maps.google.com/?cid=15911548794998710786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hostal Miramar,4.5,99,Deià,"Camí es Recó, 2, 07179 Deià, Illes Balears",ChIJyVbpzFLulxIRf8HnzuHsaak,https://www.hotelesfinder.com/hostal-miramar-deia/,https://maps.google.com/?cid=12207548719547531647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Exe Portals Nous,4.2,98,Portals Nous,"Carrer Vaquer, 16, 07181 Portals Nous, Illes Balears",ChIJwcBvboGPlxIRXNnErqdHPCM,https://www.eurostarshotels.com/exe-portals-nous.html,https://maps.google.com/?cid=2538983075447363932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Son Cosmet,4.9,92,Sa Ràpita,"Ctra. Campos-Sa Ràpita, 07630 Campos, Illes Balears",ChIJ3-V_50GulxIRi4MCMrV2ZFc,http://www.soncosmet.com/,https://maps.google.com/?cid=6297288699570979723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Casal De Petra Rooms & Pool by My Rooms Hotels - Alojamiento,4.1,91,Manacor,"Carrer de Manacor, 63, 07520 Petra, Illes Balears",ChIJ8TTR0V41lhIRpyeUoQb9Xcg,https://www.myroomshotels.es/cp,https://maps.google.com/?cid=14437974185342150567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,SON BERNADINET,4.8,90,Campos,"Carretera Campos, Km 5,9, 07630 Porreres, Illes Balears",ChIJnZeCXR-ylxIR8vyimiocWZY,http://www.son-bernadinet.com/,https://maps.google.com/?cid=10833721347925015794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Cas Ferrer Nou Hotelet,4.6,90,Alcúdia,"Carrer del Pou Nou, 1, 07400 Alcúdia, Illes Balears",ChIJiUNzJpwslhIRQ8Tefl2zRNA,http://www.nouhotelet.com/,https://maps.google.com/?cid=15007317072447194179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,"Rondaia Boutique Vineyard Stay – Mallorca, Tramuntana",4.9,80,Esporles,"Carr. de, km. 2, 1, 07190 S'Esgleieta, Illes Balears",ChIJPVDQIT3zlxIRlGuKgryJtzw,http://rondaia.com/,https://maps.google.com/?cid=4375117005750692756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Finca Son Cladera,4.9,78,Alcúdia,"Carretera Palma-Alcudia Km. 41,4 Poligono 2 Parcela 93, 07420 Sa Pobla, Illes Balears",ChIJe--m7HXRlxIR_zAwe-g6DYk,http://www.fincasoncladera.com/,https://maps.google.com/?cid=9875614328066945279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Agroturismo S´Hort de Can Carrió AG/226| Best-Rated,4.9,77,Ses Salines,"Carrer Cas Perets, 2, 07640 Ses Salines, Illes Balears",ChIJLVgH6GWrlxIR-v-gdtGjRIg,http://www.hotel-can-carrio.com/,https://maps.google.com/?cid=9819153207608279034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Ca Sa Tieta,4.2,72,Alaró,"Carrer de Can Barbut, 2, 07340 Alaró, Illes Balears",ChIJb0HYJejDlxIRc1UcZpX29WQ,http://www.casatieta.com/,https://maps.google.com/?cid=7274991894610597235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Marton Valldemossa Turismo de Interior,4.2,71,Valldemossa,"Carrer Rei Sanxo, 7, 07170 Valldemossa, Illes Balears",ChIJwYxf3APulxIRedFm6pOYcNI,https://martonvalldemossa.com/,https://maps.google.com/?cid=15163787706416681337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,HOTEL FINCA SON GENER,4.7,68,Son Servera,"Carretera, Ma-4031, Km. 3, 07550 Son Servera, Illes Balears",ChIJoeLugD8_lhIR4XydP7O1CNw,http://songener.com/,https://maps.google.com/?cid=15855122269628890337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Gran Sol Mallorca,4.9,67,Cala Bona,"Passeig Maritim de Cala Bona, 4, 07559 Son Servera, Illes Balears",ChIJydkyLOM_lhIRzPLUbgjN4EI,https://hotelgransolmallorca.com-hotel.com/,https://maps.google.com/?cid=4819077037389312716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Juma,4.5,66,Pollença,"Plaça Major, 9, 07460 Pollença, Illes Balears",ChIJw2xnkaDWlxIRbE5BgnT1y-U,http://www.pollensahotels.com/,https://maps.google.com/?cid=16558598335708089964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Can Vidal Boutique Rooms,4.9,65,Inca,"Carrer de Can Vidal, 24, 07300 Inca, Illes Balears",ChIJU-J9TgTFlxIRKxAyLURYVyE,http://www.canvidalboutiquerooms.com/,https://maps.google.com/?cid=2402485976064725035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Melongos,4.1,65,Inca,"Camí de Can Colom, sn, 07300 Inca, Illes Balears",ChIJj6VdvM3FlxIRFcHk7h5vOcU,http://www.melongos.com/,https://maps.google.com/?cid=14211512277791981845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Apartamentos Azul Playa,4.4,62,Cala d'Or,"Av. Cala d'Or, 21, 07669 Cala Ferrera, Illes Balears",ChIJiZFb3OpQlhIRKepuGH3-Otc,https://www.azulplayaapartments.com/?utm_source=google&utm_medium=mybusiness&utm_campaign=boton,https://maps.google.com/?cid=15508988080038013481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Finca Son Sala,4.7,60,Palma,"Ctra Palma- Porto Petro, KM 33, 07630 Campos, Illes Balears",ChIJkTRTdgiulxIRE-LLS11jV1k,http://www.fincasonsala.es/,https://maps.google.com/?cid=6437723444704174611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Finca Can Carro,4.9,58,Campos,"Poligono 1 Parcela 121, 07630 Campos, Illes Balears",ChIJIfQACYOvlxIRjO-hzRp4CvQ,http://cancarro.es/,https://maps.google.com/?cid=17584999751535947660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Finca Sa Cova Vella,4.8,58,Manacor,"Crta. Manacor a Colonia St. Pere km 3, 07500 Manacor, Illes Balears",ChIJyW831xo2lhIR9HAx_XeCwCM,http://www.fincasacova.com/,https://maps.google.com/?cid=2576202438716518644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,L´hostal- Hotel D´interior,4.4,57,Pollença,"Carrer del Mercat, 18, 07460 Pollença, Illes Balears",ChIJS7KsnKDWlxIRPAIRKvIGuMI,http://www.pollensahotels.com/,https://maps.google.com/?cid=14030972276230390332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Finca Can Sec,4.6,56,Alaró,"07340 Alaró, Illes Balears",ChIJu454TQrElxIRxVD3Wq1NXpg,http://www.can-sec.com/,https://maps.google.com/?cid=10979298348526686405&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Mallorca Can Florit -Turismo Interior,4.4,56,Sencelles,"Carrer des Gall, 10, 07140 Sencelles, Illes Balears",ChIJFXh1AQjHlxIR3n15tU_6QQc,,https://maps.google.com/?cid=522974252005686750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Universal Casa Marquesa,4.1,56,Colonia de Sant Jordi,"Av. Primavera, s/n, 07638 Colònia de Sant Jordi, Illes Balears",ChIJsR-JCAiplxIRC1qFpiFtV5M,https://www.universalbeachhotels.com/hoteles/universal-casa-marquesa?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=universalcasamarquesa,https://maps.google.com/?cid=10617074637844339211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hostalet Ca'n Pep,4.4,54,Alaró,"Carrer Metge Jaume Colom, 22, 07340 Alaró, Illes Balears",ChIJjRu3bhvClxIRkjkl7CQvB0M,,https://maps.google.com/?cid=4829880961005336978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,"Agroturisme Son Lladó, Agroturismo",4.8,52,Campos,"Ma-6031, km. 2, 300, 07630 Campos, Illes Balears",ChIJY8TTLISulxIROURgJ5czY34,http://www.agroturismesonllado.com/,https://maps.google.com/?cid=9107179595766973497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,HOTEL BINI,4.7,52,Porto Cristo,"Carrer d'En Sureda, 27, 07680 Porto Cristo, Illes Balears",ChIJk2fTheBHlhIR6bRel4bOeqc,http://www.hotelbini.com/,https://maps.google.com/?cid=12068185228953171177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Sa Pletassa,4.8,48,S'Horta,"Camino Viejo, Carrer de Cala Marçal, 362, 07669 S'Horta, Illes Balears",ChIJ0w-vaLNRlhIRHbn6gx_glWc,https://www.sapletassa.com/,https://maps.google.com/?cid=7464118383399319837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Finca Son Vivot - Agroturismo,4.6,45,Inca,"Camí De Son Vivot, 07300 Inca, Illes Balears",ChIJYYTaw6fPlxIRX3tzAyBuG1U,http://www.sonvivot.com/,https://maps.google.com/?cid=6132616401370970975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Sa Franquesa Vella,4.7,43,Vilafranca de Bonany,"Ma-5110, 07250 Vilafranca de Bonany, Illes Balears",ChIJQRSBv59LlhIRFDLkiKLt7pc,https://www.vacalia.com/es/agroturismo-sa-franquesa-vella-vilafranca-de-bonany-h25127?ref=GPE,https://maps.google.com/?cid=10947949026521395732&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Villa Es Velar,4.8,42,Santanyí,"Poligono 2, Parcela 197, 07650 Santanyí, Illes Balears",ChIJkwgtW8vGlxIRZsKh39Zh3VI,http://www.finca-es-velar.com/,https://maps.google.com/?cid=5971036256465961574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,MOONTEN Boutique Stay,4.9,39,Sóller,"Carrer de Sant Joan, 10, 07100 Sóller, Illes Balears",ChIJldU6tb_olxIR94zAe-BCHRg,https://moontensoller.com/,https://maps.google.com/?cid=1737618563151203575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Agroturisme Subies,5,37,Caimari,"Disseminat Poligono 13, 58, 07314 Caimari, Illes Balears",ChIJodU93EfFlxIRS2MtxvpwNYY,https://agroturismesubies.es/,https://maps.google.com/?cid=9670759997217006411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Can Fressa Turismo de interior,5,35,Alaró,"Carrer d'Enmig, 1, 07340 Alaró, Illes Balears",ChIJd_qMqBrDlxIRATxsfYuS7j0,https://www.canfressa.es/,https://maps.google.com/?cid=4462665408573094913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,S'Hotelet de Santanyí,4.9,34,Santanyí,"Carrer d'en Simonet, 3, 07650 Santanyí, Illes Balears",ChIJ5fzw2IRUlhIRlztWXZXgefk,https://www.hoteletsantanyi.com/,https://maps.google.com/?cid=17976646319746726807&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Terreno Barrio Hotel,4.6,34,Palma,"Avinguda de Joan Miró, 73, Ponent, 07015 Palma, Illes Balears",ChIJc208rgySlxIRe8a6-JRdij8,http://www.terrenohotel.com/?utm_source=google&utm_medium=organic&utm_campaign=terreno-hotel-google-my-business,https://maps.google.com/?cid=4578574865585063547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Repic Apartments Soller,4.8,33,Port de Sóller,"Plaza de Sa Torre, 6, 07100 Port de Sóller, Illes Balears",ChIJi1lgX3LllxIRQHd_DNSEcPo,https://www.repicapartments.es/,https://maps.google.com/?cid=18046069753151190848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Lavendel Mallorca Apartments,4.8,33,Colonia de Sant Jordi,"Carrer Cervantes, 22, 07638 Colònia de Sant Jordi, Illes Balears",ChIJc_CONRiplxIRcZ9p3Uyx6v0,https://www.lavendelmallorca.com/es/?partner=8870utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm,https://maps.google.com/?cid=18296631379836378993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Ca'n Puig de Sòller,5,26,Sóller,"Carrer de Sa Mar, 20, 07100 Sóller, Illes Balears",ChIJ5deIlqHplxIRb4a7eFFODZI,https://www.canpuigdesoller.com/,https://maps.google.com/?cid=10524154016059590255&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,CasaDesigual - Ferienappartement direkt am Meer,4.6,26,Porto Cristo,"Plaça del Carme, 13a, 07680 Porto Cristo, Illes Balears",ChIJ4ySCDMpGlhIRvphgGxIWHrM,http://www.casadesigual.com/,https://maps.google.com/?cid=12906777849114958014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,Jetfun Speedboat Adventure,4.9,247,Port d'Alcúdia,"Alcudiamar (Gate, 5, 07400 Port d'Alcúdia, Illes Balears",ChIJiRJDxEeTlxIR0yX9NmR8WqQ,https://jetfun.es/,https://maps.google.com/?cid=11842914939985274323&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,NATURE BOAT PORTOCOLOM MALLORCA,4.9,209,Portocolom,"Carrer d'En Cristòfor Colom, 35, 07670 Portocolom, Illes Balears",ChIJlVIDxOtblhIRN9meSQISLYY,https://natureboatportocolom.com/,https://maps.google.com/?cid=9668403776068704567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,Bestboats Yachtcharter,4.3,181,Santa Ponça,"Carrer Platja, 07180 El Toro, Illes Balears",ChIJsb79aEeIlxIRb15Jtlf3eN4,http://www.bestboats-yachtcharter.com/,https://maps.google.com/?cid=16030834829717757551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,Sea Adventure,4.7,174,Port de Pollença,"s/n, 07470 Port de Pollença, Illes Balears",ChIJzW5VeATVlxIRO2usL2BKdrQ,https://www.sea-adventure.es/,https://maps.google.com/?cid=13003662751056030523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,Sea Riders,4.4,161,Cala d'Or,"Carrer d'en Perico Pomar, 07660 Cala d'Or, Illes Balears",ChIJ0xX3itlQlhIRXnbqHOKniTU,https://www.searidersweb.com/,https://maps.google.com/?cid=3857799145409115742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,Aventura IB Colonia de Sant Jordi,4.8,159,Colonia de Sant Jordi,"Carrer Gabriel Roca, 24, 07638 Colònia de Sant Jordi, Illes Balears",ChIJW1vU9VmTlxIRP4IwtZHF02E,http://www.aventuraib.com/,https://maps.google.com/?cid=7049195071365743167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,Dream Beach Rental Mallorca - Alquiler barcos,4.6,147,Can Picafort,"an der Escola de vela Club Nautica, Plaça Jaume I, 07458 Can Picafort, Illes Balears",ChIJP6P4F30zlhIRcmn_hIixue0,https://www.dreambeachmallorca.com/,https://maps.google.com/?cid=17129917857585391986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,BOATLAND PORTOCOLOM,4.1,147,Portocolom,"Carrer d'En Cristòfor Colom, 17, 07670 Portocolom, Illes Balears",ChIJ11SX2aFalhIRtrVHCKRlnL8,http://boatland.org/,https://maps.google.com/?cid=13807022312799057334&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,Easy Boat,4.8,132,Cala Ratjada,"Muelle de Pescadores, s/n, 07590 Cala Rajada, Illes Balears",ChIJi7nrMvEWlhIRSr8mF2bjna8,http://easyboatbooking.es/,https://maps.google.com/?cid=12654520555595546442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
boat-rental,Mezzo Sailing,4.8,129,Port de Sóller,"Passeig Es Traves, 22, 07108 Port de Sóller, Illes Balears",ChIJTYJHY_vllxIRxv48r1XsfNQ,http://www.perfectcharter.com/,https://maps.google.com/?cid=15311372685909229254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
